cutoff_date,codneg,nomres,especi,codemi,doc_env,per_fim,shares_outstanding,net_debt,ebit,roic,market_cap,enterprise_value,earnings_yield,rank_final
2018-04-10,KLBN4,KLABIN S/A,PN      N2,KLBN,2018-02-01 15:24:02,2017-12-31,4786088890.0,11277816000.0,1552052000.0,0.0838404692488918,13706280258.982124,2428464258.9821243,0.6391084382895275,30.0
2019-04-10,MGLU3,MAGAZ LUIZA,ON      NM,MGLU,2019-02-25 18:01:11,2018-12-31,190591464.0,-552231000.0,1081551000.0,0.6178028504987602,988956315.647799,1541187315.647799,0.7017647945962996,1.0
2019-04-10,PTBL3,PORTOBELLO,ON  EDJ NM,PTBL,2019-02-18 21:11:26,2018-12-31,158489000.0,513013000.0,244404000.0,0.2792764071289735,674257989.96736,161244989.96736002,1.5157308146409598,2.0
2019-04-10,BRKM3,BRASKEM,ON      N1,BRKM,2019-03-13 19:01:57,2018-12-31,797218554.0,17259683000.0,8303943000.0,0.3583776618700813,32225492005.505264,14965809005.505264,0.554860949845434,3.0
2019-04-10,ECOR3,ECORODOVIAS,ON      NM,ECOR,2019-03-14 18:54:29,2018-12-31,558699000.0,4796499000.0,1184304000.0,0.2178303559177445,5374684380.0,578185380.0,2.0483119099275737,4.0
2019-04-10,SLCE3,SLC AGRICOLA,ON      NM,SLCE,2019-03-13 21:18:05,2018-12-31,95297500.0,962335000.0,657757000.0,0.1750709592109633,1575459537.541338,613124537.541338,1.0727951007109267,5.0
2019-04-10,AMAR3,LOJAS MARISA,ON      NM,AMAR,2019-03-14 19:41:59,2018-12-31,204086000.0,619596000.0,279999000.0,0.1757411123322372,1275537500.0,655941500.0,0.4268658104419373,6.0
2019-04-10,KLBN4,KLABIN S/A,PN      N2,KLBN,2019-02-07 07:22:13,2018-12-31,5409801840.0,12398468000.0,2983605000.0,0.1575983834096656,14537413434.989067,2138945434.989067,1.3948953307522078,7.0
2019-04-10,TIET4,AES TIETE E,PN      N2,TIET,2019-02-26 20:43:13,2018-12-31,1967385000.0,3093964000.0,731108000.0,0.1583362895181267,3719092620.9421406,625128620.9421406,1.1695321178834146,8.0
2019-04-10,SMLS3,SMILES,ON  EJ  NM,SMLS,2019-02-14 19:48:00,2018-12-31,124007953.0,-675310000.0,741969000.0,2.189215744128408,4278364541.223279,4953674541.223279,0.14978153970865743,9.0
2019-04-10,HAPV3,HAPVIDA,ON      NM,HAPV,2019-03-14 04:27:09,2018-12-31,671958573.0,-887847000.0,870515000.0,0.3202768350939364,3712563026.945447,4600410026.945447,0.1892255244426548,10.0
2019-04-10,FESA4,FERBASA,PN      N1,FESA,2019-03-11 14:23:14,2018-12-31,88320000.0,104570000.0,375574000.0,0.2026093969579513,1526036350.9010563,1421466350.9010563,0.26421589210460494,11.0
2019-04-10,VALE3,VALE,ON      NM,VALE,2019-04-18 19:13:23,2018-12-31,5284475000.0,37515407000.0,43175744000.0,0.204432943681624,211383115075.44574,173867708075.44574,0.2483252610730045,12.0
2019-04-10,AGRO3,BRASILAGRO,ON      NM,AGRO,2018-08-27 09:30:49,2018-06-30,56888916.0,160491000.0,160813000.0,0.1754920309268787,697925805.6328598,537434805.6328598,0.29922327008693383,13.0
2019-04-10,TEND3,TENDA,ON      NM,TEND,2019-03-12 18:04:15,2018-12-31,52081000.0,-313068000.0,219360000.0,0.2462765491643707,835752074.0636835,1148820074.0636835,0.19094373866924616,14.0
2019-04-10,MYPK3,IOCHP-MAXION,ON      NM,MYPK,2019-03-11 17:40:35,2018-12-31,150575000.0,2326802000.0,701493000.0,0.1269594987013443,2661969595.21183,335167595.21183014,2.0929618794342204,15.0
2019-04-10,LEVE3,METAL LEVE,ON      NM,LEVE,2019-03-18 17:37:44,2018-12-31,128308500.0,194030000.0,376895000.0,0.2436341728448691,2271926810.781887,2077896810.781887,0.18138292433211783,16.0
2019-04-10,NATU3,NATURA,ON      NM,NATU,2019-02-28 14:33:17,2018-12-31,431239000.0,6009955000.0,1256693000.0,0.146398491995102,9884824492.308125,3874869492.3081245,0.3243187938315393,17.0
2019-04-10,PATI3,PANATLANTICA,ON  ED,PATI,2019-02-28 10:52:23,2018-12-31,17839000.0,87985000.0,70435000.0,0.1403694425678032,267159510.5580271,179174510.5580271,0.3931083711663834,18.0
2019-04-10,TGMA3,TEGMA,ON      NM,TGMA,2019-03-19 17:24:11,2018-12-31,66002915.0,76658000.0,153416000.0,0.273454182485785,1552662529.639626,1476004529.639626,0.10394006042614062,19.0
2019-04-10,SUZB3,SUZANO S.A.,ON      NM,SUZB,2019-02-21 19:48:22,2018-12-31,1105826000.0,10251491000.0,5005759000.0,0.2247009596171478,46249396144.369995,35997905144.369995,0.13905695289557402,20.0
2019-04-10,CAML3,CAMIL,ON  EJ  NM,CAML,2018-05-28 19:30:19,2018-02-28,410051876.0,602918000.0,399574000.0,0.1648397390280175,2539574361.1156025,1936656361.1156025,0.20632157982318924,21.0
2019-04-10,CVCB3,CVC BRASIL,ON      NM,CVCB,2019-02-26 09:49:45,2018-12-31,146511872.0,1067326000.0,544605000.0,0.2495408783245083,6781191599.859097,5713865599.859097,0.09531288240546469,22.0
2019-04-10,RADL3,RAIADROGASIL,ON      NM,RADL,2019-02-26 20:11:31,2018-12-31,330386000.0,601582000.0,721510000.0,0.1744316062305187,4300736792.894302,3699154792.8943024,0.19504725819691213,23.0
2019-04-10,CRFB3,CARREFOUR BR,ON      NM,CRFB,2019-02-26 18:03:21,2018-12-31,1983437967.0,-3020000000.0,3117000000.0,0.2826698104652217,37662997269.96354,40682997269.96354,0.07661677381625215,24.0
2019-04-10,JHSF3,JHSF PART,ON  ED  NM,JHSF,2019-02-21 19:24:49,2018-12-31,526383839.0,957108000.0,328581000.0,0.1019059309828071,1193632810.4275546,236524810.4275546,1.389203100537486,25.0
2019-04-10,MOVI3,MOVIDA,ON      NM,MOVI,2019-04-02 20:47:29,2018-12-31,263421014.0,1453781000.0,379727000.0,0.1219958215305869,2600641621.750717,1146860621.7507172,0.3311012626977595,26.0
2019-04-10,RAPT4,RANDON PART,PN      N1,RAPT,2019-03-20 07:42:57,2018-12-31,345776000.0,1110864000.0,437490000.0,0.1386293599930287,2874057532.709066,1763193532.709066,0.2481236414971513,27.0
2019-04-10,SEER3,SER EDUCA,ON      NM,SEER,2019-03-28 00:05:43,2018-12-31,132951860.0,-614680000.0,235685000.0,0.2753770171160571,2386818604.9863214,3001498604.9863214,0.07852244195898071,28.0
2019-04-10,FLRY3,FLEURY,ON      NM,FLRY,2019-04-18 16:05:57,2018-12-31,316113442.0,450294000.0,503247000.0,0.2287221253900116,6379133359.143988,5928839359.143988,0.08488120009928206,29.0
2019-04-10,SMTO3,SAO MARTINHO,ON      NM,SMTO,2018-06-25 20:29:49,2018-03-31,364011329.0,2463181000.0,799681000.0,0.139003496637207,6286301461.191089,3823120461.1910887,0.20916971048065283,30.0
2020-04-09,CEAB3,CEA MODAS,ON      NM,CEAB,2020-03-23 18:21:14,2019-12-31,308245068.0,1140571000.0,1033084000.0,0.2662490873398673,2758793358.6,1618222358.6,0.6384067025830551,1.0
2020-04-09,SMLS3,SMILES,ON      NM,SMLS,2020-02-18 21:31:21,2019-12-31,124158953.0,-1173915000.0,765843000.0,24.374379376193502,1401451728.385949,2575366728.385949,0.29737240586313474,2.0
2020-04-09,TGMA3,TEGMA,ON      NM,TGMA,2020-03-31 20:26:15,2019-12-31,66002915.0,150747000.0,242601000.0,0.3342412644352778,1095109501.334085,944362501.334085,0.25689393602274724,3.0
2020-04-09,JBSS3,JBS,ON      NM,JBSS,2020-03-25 21:19:32,2019-12-31,2728747412.0,42994076000.0,13482879000.0,0.178637668534255,45513831531.29573,2519755531.2957306,5.350867904660067,4.0
2020-04-09,RAPT4,RANDON PART,PN      N1,RAPT,2020-03-05 08:15:00,2019-12-31,345776000.0,880515000.0,530958000.0,0.1737156863931906,2075834360.8271852,1195319360.8271852,0.4441976072675392,5.0
2020-04-09,BRFS3,BRF SA,ON      NM,BRFS,2020-03-03 07:33:29,2019-12-31,812473246.0,13964312000.0,2952773000.0,0.1335331374184228,14811387274.58,847075274.5799999,3.4858448695295174,6.0
2020-04-09,JHSF3,JHSF PART,ON      NM,JHSF,2020-02-13 20:12:49,2019-12-31,638059981.0,669243000.0,610973000.0,0.1639742127749339,2138980322.9367244,1469737322.9367244,0.41570217375932,7.0
2020-04-09,LEVE3,METAL LEVE,ON      NM,LEVE,2020-03-30 18:43:09,2019-12-31,128308500.0,250297000.0,345441000.0,0.2232611256997087,1780401805.5155873,1530104805.5155873,0.22576296653326272,8.0
2020-04-09,CCRO3,CCR SA,ON      NM,CCRO,2020-03-05 18:44:39,2019-12-31,2020000000.0,14038861000.0,3547478000.0,0.1578161051722408,24390625651.04553,10351764651.045528,0.34269306920938397,9.0
2020-04-09,TIET4,AES TIETE E,PN      N2,TIET,2020-02-29 14:39:19,2019-12-31,1995532000.0,2892191000.0,723070000.0,0.1664770669534492,5109563652.261209,2217372652.2612085,0.3260931351627501,10.0
2020-04-09,AGRO3,BRASILAGRO,ON      NM,AGRO,2019-09-02 23:24:50,2019-06-30,56888916.0,196385000.0,186876000.0,0.1735285323487953,815123285.4696589,618738285.4696589,0.3020275363405872,11.0
2020-04-09,POSI3,POSITIVO TEC,ON      NM,POSI,2020-03-04 21:02:21,2019-12-31,87800000.0,251410000.0,98855000.0,0.125721414927089,283506671.7343369,32096671.734336913,3.079914354305006,12.0
2020-04-09,RADL3,RAIADROGASIL,ON      NM,RADL,2020-02-19 19:51:53,2019-12-31,330386000.0,827250000.0,1118469000.0,0.2280881927389471,6619478464.085707,5792228464.085707,0.19309821892126425,13.0
2020-04-09,LOGN3,LOG-IN,ON      NM,LOGN,2020-03-17 19:38:33,2019-12-31,104199191.0,593111000.0,172483000.0,0.1895088545065801,1340001596.26,746890596.26,0.2309347592052919,14.0
2020-04-09,BRML3,BR MALLS PAR,ON      NM,BRML,2020-03-12 21:19:02,2019-12-31,872728000.0,1938394000.0,1968032000.0,0.1455135242565917,8339537103.968523,6401143103.968523,0.30745008634159066,15.0
2020-04-09,CVCB3,CVC BRASIL,ON      NM,CVCB,2020-09-01 09:42:07,2019-12-31,149181579.0,1465625000.0,276502000.0,0.1220855864547352,1711519569.981818,245894569.98181796,1.1244737938720861,16.0
2020-04-09,KLBN4,KLABIN S/A,PN      N2,KLBN,2020-02-06 08:46:17,2019-12-31,5409801840.0,14354357000.0,2526374000.0,0.121136307078712,16371796126.726748,2017439126.7267475,1.2522677718157418,17.0
2020-04-09,LWSA3,LOCAWEB,ON      NM,LWSA,2020-03-25 18:21:46,2019-12-31,91596653.0,153865000.0,52943000.0,0.2185938777363975,456612607.54578054,302747607.54578054,0.17487504006780344,18.0
2020-04-09,SLCE3,SLC AGRICOLA,ON      NM,SLCE,2020-03-26 16:12:12,2019-12-31,190595000.0,974997000.0,558712000.0,0.1411096277281155,3163861201.751459,2188864201.751459,0.2552520158870233,19.0
2020-04-09,TEND3,TENDA,ON      NM,TEND,2020-03-19 18:25:13,2019-12-31,104344000.0,-200016000.0,290731000.0,0.2524379326782398,2355920275.5486736,2555936275.5486736,0.11374735856338587,20.0
2020-04-09,PARD3,IHPARDINI,ON      NM,PARD,2020-03-31 17:36:52,2019-12-31,130979000.0,101745000.0,235098000.0,0.29453483521068,2449018927.3301463,2347273927.3301463,0.10015788837539166,21.0
2020-04-09,MTRE3,MITRE REALTY,ON      NM,MTRE,2020-03-31 00:06:06,2019-12-31,56100000.0,87451000.0,42190000.0,0.2798190693479068,539638197.22952,452187197.22951996,0.09330206661862944,22.0
2020-04-09,VIVA3,VIVARA S.A.,ON      NM,VIVA,2020-03-23 19:35:18,2019-12-31,236197769.0,-165490483.0,292922539.0,0.3169355223780144,3698162358.274232,3863652841.274232,0.0758149220527262,23.0
2020-04-09,SEER3,SER EDUCA,ON      NM,SEER,2020-03-27 00:09:27,2019-12-31,128721560.0,-124285000.0,260270000.0,0.2197849524110308,2012048785.942558,2136333785.942558,0.12183021291551964,24.0
2020-04-09,TIMP3,TIM PART S/A,ON      NM,TIMP,2020-02-11 21:27:45,2019-12-31,2421032479.0,-910201000.0,4514857000.0,0.2097824248057197,32320783594.649998,33230984594.649998,0.13586287180689996,25.0
2020-04-09,YDUQ3,YDUQS PART,ON      NM,YDUQ,2020-03-23 17:15:29,2019-12-31,309089000.0,1042540000.0,900018000.0,0.2171390714160948,8084804549.4178095,7042264549.4178095,0.12780235585929606,26.0
2020-04-09,ARZZ3,AREZZO CO,ON      NM,ARZZ,2020-05-08 18:42:07,2019-12-31,90954000.0,-96899000.0,223102000.0,0.3436716309391039,3363552401.0290413,3460451401.0290413,0.06447193563639002,27.0
2020-04-09,FLRY3,FLEURY,ON      NM,FLRY,2020-02-19 19:58:12,2019-12-31,316744460.0,752146000.0,560179000.0,0.2230791654089287,6338653883.244374,5586507883.244374,0.10027355401755471,28.0
2020-04-09,MOVI3,MOVIDA,ON      NM,MOVI,2020-03-10 18:10:00,2019-12-31,298921014.0,2097080000.0,468188000.0,0.1064528399785451,2720200650.0665956,623120650.0665956,0.7513601097154504,29.0
2020-04-09,ROMI3,INDS ROMI,ON      NM,ROMI,2020-02-11 19:20:03,2019-12-31,62857647.0,200988000.0,104493000.0,0.1088616166772583,379721565.62859476,178733565.62859476,0.5846299749714312,30.0
2021-04-12,CMIN3,CSNMINERACAO,ON      N2,CMIN,2021-02-22 23:18:36,2020-12-31,181001902.0,-1648932000.0,6302388000.0,0.7039599498032172,1468494879.8357792,3117426879.835779,2.021663456091069,1.0
2021-04-12,INTB3,INTELBRAS,ON      NM,INTB,2021-04-07 12:23:04,2020-12-31,28161111.0,-252617000.0,386374000.0,0.5339511589758614,606626408.2487861,859243408.2487861,0.44966769170503657,2.0
2021-04-12,TASA4,TAURUS ARMAS,PN      N2,TASA,2021-03-19 00:03:01,2020-12-31,96129483.0,675178000.0,434323000.0,0.6053729404401997,2075178140.691107,1400000140.691107,0.31023068310950125,3.0
2021-04-12,BEEF3,MINERVA,ON      NM,BEEF,2021-02-25 19:55:11,2020-12-31,548426499.0,5180609000.0,1793773000.0,0.2979352335724148,5392049039.812826,211440039.81282616,8.483601315947103,4.0
2021-04-12,CYRE3,CYRELA REALT,ON      NM,CYRE,2021-03-18 17:20:56,2020-12-31,399743000.0,861104000.0,2204877000.0,0.3311753912593658,9356352059.82971,8495248059.82971,0.25954239175497335,5.0
2021-04-12,JBSS3,JBS,ON      NM,JBSS,2021-03-24 19:20:51,2020-12-31,2623373646.0,46226962000.0,20503095000.0,0.2283929165618028,74729776606.20285,28502814606.20285,0.7193358018593037,6.0
2021-04-12,POWE3,FOCUS ON,ON      NM,POWE,2021-03-25 19:56:40,2020-12-31,23601013.0,18226000.0,79355000.0,0.3302495338926621,337258673.59715265,319032673.59715265,0.2487362786552789,7.0
2021-04-12,RAPT4,RANDON PART,PN      N1,RAPT,2021-03-11 19:59:12,2020-12-31,345776000.0,1144699000.0,1014440000.0,0.2663366994297248,4484224444.271678,3339525444.271678,0.3037677109902185,8.0
2021-04-12,PRIO3,PETRORIO,ON      NM,PRIO,2021-03-02 00:08:01,2020-12-31,144685660.0,1703753000.0,942749000.0,0.1941804105279982,2789250153.4800005,1085497153.4800005,0.8684951378984611,9.0
2021-04-12,POSI3,POSITIVO TEC,ON      NM,POSI,2021-03-17 17:19:12,2020-12-31,141800000.0,218772000.0,277676000.0,0.2218018867170962,1206011020.9177182,987239020.9177182,0.2812652195836808,10.0
2021-04-12,PLPL3,PLANOEPLANO,ON      NM,PLPL,2021-03-25 18:12:41,2020-12-31,204256000.0,86466000.0,150509000.0,0.4753766463472411,1311418395.2579584,1224952395.2579584,0.12286926462012007,11.0
2021-04-12,ALLD3,ALLIED,ON      NM,ALLD,2021-03-01 19:30:34,2020-12-31,80415000.0,61052000.0,270385000.0,0.2269017714257422,1308087956.4361963,1247035956.4361963,0.2168221362058489,12.0
2021-04-12,KEPL3,KEPLER WEBER,ON  ED,KEPL,2021-02-24 19:59:12,2020-12-31,26312000.0,-264318000.0,80425000.0,0.3174675229835829,303428268.594234,567746268.594234,0.14165658930552907,13.0
2021-04-12,SEER3,SER EDUCA,ON      NM,SEER,2021-03-26 00:46:01,2020-12-31,128721560.0,-90051000.0,313194000.0,0.2343501671610163,1690632520.2851603,1780683520.2851603,0.17588414585307377,14.0
2021-04-12,JHSF3,JHSF PART,ON  ED  NM,JHSF,2021-02-18 18:11:19,2020-12-31,684810641.0,525917000.0,816171000.0,0.1875137848895554,4405211429.128768,3879294429.128768,0.210391609843159,15.0
2021-04-12,LOGN3,LOG-IN,ON      NM,LOGN,2021-03-09 18:00:19,2020-12-31,105489191.0,680432000.0,192760000.0,0.1863504753986629,1638247136.23,957815136.23,0.2012496907897189,16.0
2021-04-12,PCAR3,P.ACUCAR-CBD,ON      NM,PCAR,2021-02-23 20:49:46,2020-12-31,268352000.0,440000000.0,2629000000.0,0.1524323070678958,9022514384.718937,8582514384.718937,0.3063204886298708,17.0
2021-04-12,VALE3,VALE,ON      NM,VALE,2021-02-25 21:17:09,2020-12-31,5284474000.0,8003529000.0,52067618000.0,0.2755053292295641,466489598448.4985,458486069448.4985,0.11356423121564162,18.0
2021-04-12,CURY3,CURY S/A,ON      NM,CURY,2021-03-22 18:42:16,2020-12-31,291875088.0,-154195000.0,225022000.0,0.4609293065023597,2557164471.34847,2711359471.34847,0.08299231524917916,19.0
2021-04-12,ODPV3,ODONTOPREV,ON      NM,ODPV,2021-03-04 18:14:30,2020-12-31,531294792.0,-736846000.0,514863000.0,1.0960618556262094,6706734837.384648,7443580837.384648,0.06916872554324278,20.0
2021-04-12,CRFB3,CARREFOUR BR,ON      NM,CRFB,2021-02-17 21:03:42,2020-12-31,1985199050.0,106000000.0,4504000000.0,0.2626085942510641,43777837778.289505,43671837778.289505,0.10313282493092298,21.0
2021-04-12,GOAU4,GERDAU MET,PN      N1,GOAU,2021-02-24 08:18:57,2020-12-31,1087243204.0,8402538000.0,5186310000.0,0.1264128028771842,12019039679.252453,3616501679.252453,1.4340681852170558,22.0
2021-04-12,SMTO3,SAO MARTINHO,ON      NM,SMTO,2020-06-29 22:41:38,2020-03-31,354011329.0,4566785000.0,1185833000.0,0.1498501098318422,10166412558.045004,5599627558.045004,0.21176997714719611,23.0
2021-04-12,BRFS3,BRF SA,ON      NM,BRFS,2021-02-25 19:35:26,2020-12-31,812473246.0,14513643000.0,2846793000.0,0.1220376130382171,19791848272.56,5278205272.560001,0.5393486711855878,24.0
2021-04-12,RANI3,IRANI,ON      NM,RANI,2021-02-26 08:01:05,2020-12-31,256720000.0,242015000.0,165515000.0,0.1609794052568872,1283865599.6474571,1041850599.6474571,0.15886634806949018,25.0
2021-04-12,SLCE3,SLC AGRICOLA,ON      NM,SLCE,2021-03-17 20:10:18,2020-12-31,190595000.0,813230000.0,780930000.0,0.1969912377708178,7861944366.463265,7048714366.463265,0.11079041643615874,26.0
2021-04-12,KLBN4,KLABIN S/A,PN      N2,KLBN,2021-02-10 07:58:00,2020-12-31,5617892756.0,19782263000.0,3214766000.0,0.1330228330968678,31804153883.984135,12021890883.984135,0.2674093477493455,27.0
2021-04-12,USIM3,USIMINAS,ON      N1,USIM,2021-02-12 07:57:07,2020-12-31,1253079108.0,1100258000.0,2928465000.0,0.163250927004306,22581730966.716293,21481472966.716293,0.13632514886373975,28.0
2021-04-12,LPSB3,LOPES BRASIL,ON      NM,LPSB,2021-03-29 23:13:17,2020-12-31,147555000.0,-138752000.0,35574000.0,1.0267851988685563,609642973.6795973,748394973.6795973,0.047533723837153846,29.0
2021-04-12,BMOB3,BEMOBI TECH,ON      NM,BMOB,2021-03-29 23:04:23,2020-12-31,90909092.0,-111196000.0,62105000.0,1.429936452385338,1635149985.2339976,1746345985.2339976,0.0355628269112311,30.0
2022-04-11,BRKM3,BRASKEM,ON      N1,BRKM,2022-03-16 19:43:41,2021-12-31,797207834.0,22861694000.0,26043547000.0,0.8960288757243032,34224769526.162838,11363075526.162838,2.2919452519730426,1.0
2022-04-11,SYNE3,SYN PROP TEC,ON      NM,SYNE,2022-02-25 00:12:00,2021-12-31,152644000.0,860170000.0,1634237000.0,0.449625082469751,862290975.9528004,2120975.952800393,770.5118004012559,2.0
2022-04-11,GOAU4,GERDAU MET,PN      N1,GOAU,2022-02-23 07:39:32,2021-12-31,1087243204.0,6484661000.0,20984569000.0,0.4187891156020001,12397839629.904526,5913178629.904526,3.548779821038286,3.0
2022-04-11,BRAP4,BRADESPAR,PN      N1,BRAP,2022-03-29 06:35:35,2021-12-31,393097000.0,-294709000.0,8017274000.0,1.1122588321112592,12154898211.348183,12449607211.348183,0.6439780680543896,4.0
2022-04-11,USIM3,USIMINAS,ON      N1,USIM,2022-02-11 07:52:46,2021-12-31,1253079108.0,-723972000.0,11490462000.0,0.4861726259767964,14432565746.610033,15156537746.610033,0.7581191821047653,5.0
2022-04-11,TASA4,TAURUS ARMAS,PN      N2,TASA,2022-03-15 17:55:37,2021-12-31,118099545.0,436769000.0,973565000.0,0.8155067447579861,2694534766.3948097,2257765766.3948097,0.4312072644960793,6.0
2022-04-11,PETR4,PETROBRAS,PN      N2,PETR,2022-02-23 22:36:50,2021-12-31,13044496930.0,265778000000.0,210831000000.0,0.3217030665635171,362837875541.0426,97059875541.0426,2.172174637817749,7.0
2022-04-11,GGBR4,GERDAU,PN      N1,GGBR,2022-02-23 07:39:08,2021-12-31,1719658728.0,7252827000.0,21023022000.0,0.4198853985489792,49401258283.47677,42148431283.47677,0.49878539627266144,8.0
2022-04-11,JBSS3,JBS,ON      NM,JBSS,2022-03-21 18:41:00,2021-12-31,2373866570.0,68033650000.0,32270103000.0,0.2785979445632436,88526395843.37585,20492745843.375854,1.5747085942819663,9.0
2022-04-11,CMIN3,CSNMINERACAO,ON      N2,CMIN,2022-03-09 20:33:03,2021-12-31,5485838838.0,-6220763000.0,9469498000.0,1.21754629942735,29256703556.50968,35477466556.50968,0.2669158460037351,10.0
2022-04-11,VALE3,VALE,ON      NM,VALE,2022-02-24 19:18:54,2021-12-31,5132458000.0,10472000000.0,141335000000.0,0.6810340673637546,482656350320.00006,472184350320.00006,0.29932165245251574,11.0
2022-04-11,BEEF3,MINERVA,ON      NM,BEEF,2022-02-23 21:43:02,2021-12-31,606700828.0,6102696000.0,2035418000.0,0.3012387323221387,8040338988.566718,1937642988.566718,1.050460797995407,12.0
2022-04-11,ENAT3,ENAUTA PART,ON      NM,ENAT,2022-03-17 21:43:45,2021-12-31,265806905.0,-2248785000.0,2114632000.0,1.103021343917226,5343929672.948705,7592714672.948705,0.27850802922095874,13.0
2022-04-11,DEXP3,DEXXOS PAR,ON      N1,DEXP,2022-03-23 08:53:07,2021-12-31,94013535.0,251248000.0,254073000.0,0.3253254560610309,679610854.8431606,428362854.8431606,0.5931256576694202,14.0
2022-04-11,PLPL3,PLANOEPLANO,ON      NM,PLPL,2022-04-19 17:17:28,2021-12-31,204256000.0,114599000.0,163760000.0,0.3792303310160205,580874928.4750766,466275928.47507656,0.3512083511056765,15.0
2022-04-11,SUZB3,SUZANO S.A.,ON      NM,SUZB,2022-02-09 18:00:34,2021-12-31,1361263584.0,58529578000.0,18180191000.0,0.2466625469841085,73275166645.82161,14745588645.82161,1.2329240586235692,16.0
2022-04-11,EUCA4,EUCATEX,PN      N1,EUCA,2022-03-30 20:18:52,2021-12-31,92619000.0,380810000.0,549721000.0,0.2422935779007784,928968570.0,548158570.0,1.0028503248612897,17.0
2022-04-11,LEVE3,METAL LEVE,ON      NM,LEVE,2022-03-28 17:45:22,2021-12-31,128308500.0,-88891000.0,722621000.0,0.445536502596935,2621318512.4351845,2710209512.4351845,0.2666292021647835,18.0
2022-04-11,PTBL3,PORTOBELLO,ON      NM,PTBL,2022-03-17 22:16:43,2021-12-31,147530000.0,572674000.0,288741000.0,0.3108649474446912,1313017000.0,740343000.0,0.3900097657437161,19.0
2022-04-11,RANI3,IRANI,ON      NM,RANI,2022-02-24 07:33:49,2021-12-31,256720000.0,386053000.0,435824000.0,0.3243966651060558,1563273971.3566947,1177220971.3566947,0.3702142678427927,20.0
2022-04-11,CURY3,CURY S/A,ON      NM,CURY,2022-03-24 16:23:07,2021-12-31,291875088.0,-300348000.0,376368000.0,0.8593269099045618,2029729704.218993,2330077704.218993,0.16152594367068668,21.0
2022-04-11,KLBN4,KLABIN S/A,PN      N2,KLBN,2022-02-18 19:38:06,2021-12-31,5617892756.0,20915984000.0,5506874000.0,0.196658542427239,24475399824.749237,3559415824.749237,1.5471285938860382,22.0
2022-04-11,RAPT4,RANDON PART,PN      N1,RAPT,2022-02-24 19:36:51,2021-12-31,329331000.0,1812935000.0,1100515000.0,0.2163100040784837,3279988152.4356112,1467053152.4356112,0.7501534611564127,23.0
2022-04-11,ALLD3,ALLIED,ON      NM,ALLD,2022-04-27 12:11:23,2021-12-31,93221000.0,-338125000.0,407510000.0,0.3472331099734831,1326164596.9091537,1664289596.9091537,0.24485522276700514,24.0
2022-04-11,FESA4,FERBASA,PN      N1,FESA,2022-03-04 18:20:09,2021-12-31,88320000.0,-196923000.0,800842000.0,0.3684817397609963,3685730502.2098026,3882653502.2098026,0.2062615166520017,25.0
2022-04-11,PARD3,IHPARDINI,ON  EJ  NM,PARD,2022-02-10 20:22:26,2021-12-31,130979000.0,64278000.0,359094000.0,0.3830993909354033,2327414792.681679,2263136792.681679,0.1586709213341433,26.0
2022-04-11,SLCE3,SLC AGRICOLA,ON      NM,SLCE,2022-03-15 23:58:48,2021-12-31,212422599.0,2447979000.0,1913367000.0,0.3074148605691948,9821975622.031548,7373996622.031548,0.25947489510415106,27.0
2022-04-11,JALL3,JALLESMACHAD,ON      NM,JALL,2021-06-23 08:15:11,2021-03-31,294697091.0,707215000.0,519708000.0,0.2819599413627836,2890978462.71,2183763462.71,0.2379873135870926,28.0
2022-04-11,PDTC3,PADTEC,ON      NM,PDTC,2022-03-15 18:02:05,2021-12-31,78450000.0,20339000.0,55339000.0,0.3722120584357932,401664000.0,381325000.0,0.1451229266373828,29.0
2022-04-11,POSI3,POSITIVO TEC,ON      NM,POSI,2022-03-30 18:17:00,2021-12-31,141800000.0,541595000.0,303149000.0,0.1759164047593625,1158219712.3650565,616624712.3650565,0.4916264202861344,30.0
